id_1,id_0,title_1,title_0,brand_name,category_1,category_0,similarity,dependency,max_length,min_length,dependency_ratio,dependency_count,jaro_winker,levenshtein_distance,levenshtein_similarity
5060,105906,미라클 포레스트 컨센트레이트 크림,미라클 포레스트 컨센트레이트 크림,비욘드,크림,크림,1.0,1,15,15,1.0,4,,,
5061,105906,미라클 포레스트 컨센트레이트 크림,미라클 포레스트 컨센트레이트 크림,비욘드,크림,크림,1.0,1,15,15,1.0,4,,,
5062,106133,피토 모이스처 크림,피토 모이스처 크림,비욘드,크림,크림,1.0,1,8,8,1.0,3,,,
5063,52358,피토 아쿠아 에멀전,피토 아쿠아 화이트 에멀전,비욘드,로션,로션,0.9091,0,11,8,1.0,3,,,
5064,93780,엔젤 아쿠아 워터 에센스,엔젤 아쿠아 워터 에센스,비욘드,에센스,에센스,1.0,1,10,10,1.0,4,,,
5065,106001,엘지생활건강 엔젤 아쿠아 톤업 크림,엔젤 아쿠아 크림,비욘드,크림,크림,0.6825,0,15,7,1.0,3,,,
5066,106036,타임리스 피토 셀 리뉴 부스터,타임리스 피토 셀 리뉴 부스터,비욘드,스킨/토너,스킨/토너,1.0,1,12,12,1.0,5,,,
5067,106037,타임리스 피토 셀 리뉴 에멀전,타임리스 피토 셀 리뉴 에멀전,비욘드,로션,로션,1.0,1,12,12,1.0,5,,,
5069,93837,아크네이처 힐링 에센스,아크네이처 에센스,비욘드,에센스,에센스,0.9333,0,10,8,1.0,2,,,
5070,106055,미라클 포레스트 에센셜 토너,미라클 포레스트 에센셜 토너,비욘드,스킨/토너,스킨/토너,1.0,1,12,12,1.0,4,,,
5072,106265,피토 아쿠아 수액 앰플 세럼,피토 아쿠아 수액 앰플 세럼,비욘드,에센스,에센스,1.0,1,11,11,1.0,5,,,
5073,51679,피토 아쿠아 화이트 필링 토너,피토 아쿠아 화이트 필링 토너,비욘드,스킨/토너,스킨/토너,1.0,1,12,12,1.0,5,,,
5074,106028,아크네이처 힐링 에멀전,아크네이처 힐링 에멀전,비욘드,로션,로션,1.0,1,10,10,1.0,3,,,
5076,106015,피토 모이스처 토너,피토 모이스처 토너,비욘드,스킨/토너,스킨/토너,1.0,1,8,8,1.0,3,,,
5079,105928,엔젤 아쿠아 세라마이드 크림,엔젤 아쿠아 세라마이드 크림,비욘드,크림,크림,1.0,1,12,12,1.0,4,,,
5080,105895,엔젤 아쿠아 브라이트닝 밀키 토너,엔젤아쿠아 브라이트닝 밀키토너,비욘드,스킨/토너,스킨/토너,1.0,1,14,14,1.0,5,,,
5082,94310,피토 아쿠아 에센스,피토 아쿠아 에센스,비욘드,에센스,에센스,1.0,1,8,8,1.0,3,,,
5083,105988,아크네이처 힐링 토너,아크네이처 힐링토너,비욘드,스킨/토너,스킨/토너,1.0,1,9,9,1.0,3,,,
5084,105975,엔젤 아쿠아 시카 카밍 앰플,엔젤아쿠아 시카 카밍 앰플,비욘드,에센스,에센스,1.0,1,11,11,1.0,5,,,
5085,105985,미라클 포레스트 에멀전,미라클 포레스트 에멀전,비욘드,로션,로션,1.0,1,10,10,1.0,3,,,
5086,106042,딥 모이스처 스무딩 페이셜 크림,딥모이스처 스무딩 페이셜 크림,비욘드,크림,크림,1.0,1,13,13,1.0,5,,,
5087,105910,아크네이처 스팟 힐러,아크네이처 스팟 힐러,비욘드,에센스,에센스,1.0,1,9,9,1.0,3,,,
5089,106033,피토 아쿠아 페이셜 미스트 건성,피토 아쿠아 페이셜 미스트,비욘드,스킨/토너,스킨/토너,0.9487,1,13,11,1.0,4,,,
5090,93837,아크네이처 힐링 에센스,아크네이처 에센스,비욘드,에센스,에센스,0.9333,0,10,8,1.0,2,,,
5091,105899,피토아쿠아 크림,피토 아쿠아 크림,비욘드,크림,크림,1.0,1,7,7,1.0,2,,,
5092,105928,엔젤 아쿠아 세라마이드 크림,엔젤 아쿠아 세라마이드 크림,비욘드,크림,크림,1.0,1,12,12,1.0,4,,,
5093,106042,딥모이스처 스무딩 페이셜 크림,딥모이스처 스무딩 페이셜 크림,비욘드,크림,크림,1.0,1,13,13,1.0,4,,,
5095,105928,엔젤 아쿠아 세라마이드 크림,엔젤 아쿠아 세라마이드 크림,비욘드,크림,크림,1.0,1,12,12,1.0,4,,,
5096,106180,엔젤 아쿠아 토너 시리즈,엔젤 아쿠아 토너,비욘드,스킨/토너,스킨/토너,0.9,1,10,7,1.0,3,,,
5103,105895,엔젤아쿠아 브라이트닝밀키 토너,엔젤아쿠아 브라이트닝 밀키토너,비욘드,스킨/토너,스킨/토너,1.0,1,14,14,1.0,3,,,
5104,105905,피토아쿠아 에멀젼,피토아쿠아 에멀젼,비욘드,로션,로션,1.0,1,8,8,1.0,2,,,
5105,105985,미라클 포레스트 에멀전,미라클 포레스트 에멀전,비욘드,로션,로션,1.0,1,10,10,1.0,3,,,
5106,105909,피토 아쿠아 토너,피토 아쿠아 토너,비욘드,스킨/토너,스킨/토너,1.0,1,7,7,1.0,3,,,
5107,94310,피토 아쿠아 에센스,피토 아쿠아 에센스,비욘드,에센스,에센스,1.0,1,8,8,1.0,3,,,
5108,105910,아크네이처 스팟힐러,아크네이처 스팟 힐러,비욘드,에센스,에센스,1.0,1,9,9,1.0,2,,,
5110,93780,엔젤아쿠아 워터 에센스,엔젤 아쿠아 워터 에센스,비욘드,에센스,에센스,1.0,1,10,10,1.0,3,,,
5112,106033,피토아쿠아 페이셜미스트,피토 아쿠아 페이셜 미스트,비욘드,스킨/토너,스킨/토너,1.0,1,11,11,1.0,2,,,
5113,106055,미라클 포레스트 에센셜 토너,미라클 포레스트 에센셜 토너,비욘드,스킨/토너,스킨/토너,1.0,1,12,12,1.0,4,,,
5114,105975,엔젤아쿠아 시카 카밍 앰플,엔젤아쿠아 시카 카밍 앰플,비욘드,에센스,에센스,1.0,1,11,11,1.0,4,,,
5115,93837,아크네이처 에센스,아크네이처 에센스,비욘드,에센스,에센스,1.0,1,8,8,1.0,2,,,
5117,106036,타임리스 피토 셀 리뉴 부스터,타임리스 피토 셀 리뉴 부스터,비욘드,스킨/토너,스킨/토너,1.0,1,12,12,1.0,5,,,
5118,105895,엔젤 아쿠아 브라이트닝 밀키 토너,엔젤아쿠아 브라이트닝 밀키토너,비욘드,스킨/토너,스킨/토너,1.0,1,14,14,1.0,5,,,
5119,106037,피토 셀 리뉴 에멀전,타임리스 피토 셀 리뉴 에멀전,비욘드,로션,로션,0.8056,1,12,8,1.0,4,,,
5120,105903,엔젤 아쿠아 데일리 빅토너,엔젤아쿠아 데일리 빅토너,비욘드,스킨/토너,스킨/토너,1.0,1,11,11,1.0,4,,,
5123,106040,라이스밀크 마일드딥클렌징티슈,라이스밀크 마일드 딥 클렌징 티슈,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,2,,,
5124,106045,리뉴얼 에디션 피토가닉 클렌징 오일,피토가닉 클렌징 오일,비욘드,클렌징,클렌징,0.8667,1,15,9,1.0,3,,,
5126,106047,피토가닉 페이셜폼 리퀴드 중 클렌징폼 깨끗한피부,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,0.7937,1,21,8,1.0,3,,,
5127,106040,라이스밀크 마일드 딥 클렌징 티슈,라이스밀크 마일드 딥 클렌징 티슈,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,5,,,
5128,106056,미라클 포레스트 소프트 폼 클렌저,미라클 포레스트 소프트 폼 클렌저,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,5,,,
5129,106046,무배 피토가닉 클렌징 리퀴드,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.9444,1,12,10,1.0,3,,,
5130,106045,무배 피토가닉 클렌징 오일,피토가닉 클렌징 오일,비욘드,클렌징,클렌징,0.9394,1,11,9,1.0,3,,,
5131,106046,피토가닉 클렌징 리퀴드,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,1.0,1,10,10,1.0,3,,,
5132,106045,피토가닉 클렌징 오일 수분 보습 저자극 천연성분,피토가닉 클렌징 오일,비욘드,클렌징,클렌징,0.8167,1,20,9,1.0,3,,,
5133,105894,이지 필링 페이셜 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,0.8889,1,15,10,1.0,4,,,
5134,106044,무배 피토가닉 클렌징 워터 세정,피토가닉 클렌징 워터,비욘드,클렌징,클렌징,0.8974,1,13,9,1.0,3,,,
5135,105894,무배 바디 리프팅 이지 필링 페이셜 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,0.9608,1,17,15,1.0,6,,,
5139,106047,피토가닉 페이셜폼,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,1.0,1,8,8,1.0,2,,,
5140,106047,리뉴얼 에디션 피토가닉 페이셜 폼,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,0.8571,1,14,8,1.0,3,,,
5141,106046,피토가닉 클렌징 리퀴드 듀오 썸머브리즈 에디션,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.8333,1,20,10,1.0,3,,,
5142,106046,피토가닉 클렌징 리퀴드,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,1.0,1,10,10,1.0,3,,,
5143,105894,이지 필링 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,0.6127,0,15,7,1.0,3,,,
5144,106027,엔젤아쿠아 모이스처 클렌징폼,엔젤아쿠아 모이스처 클렌징폼,비욘드,클렌징,클렌징,1.0,1,13,13,1.0,3,,,
5145,106046,피토가닉 클렌징 리퀴드 페이셜 폼,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.9048,1,14,10,1.0,3,,,
5146,105894,바디 리프팅 이지 필링 페이셜 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,1.0,1,15,15,1.0,6,,,
5147,106004,엔젤아쿠아 퓨리파잉 클렌징워터,엔젤아쿠아 퓨리파잉 클렌징워터,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,3,,,
5148,105970,아크네이처 클렌징폼,아크네이처 클렌징 폼,비욘드,클렌징,클렌징,1.0,1,9,9,1.0,2,,,
5149,106039,라이스밀크 페이셜 폼,라이스밀크 페이셜 폼,비욘드,클렌징,클렌징,1.0,1,9,9,1.0,3,,,
5150,105894,이지 필링 페이셜 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,0.8889,1,15,10,1.0,4,,,
5152,105970,아크네이처 클렌징 폼,아크네이처 클렌징 폼,비욘드,클렌징,클렌징,1.0,1,9,9,1.0,3,,,
5153,106047,무배 피토가닉 페이셜 폼,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,0.9333,1,10,8,1.0,3,,,
5154,105970,아크네이처 클렌징 폼,아크네이처 클렌징 폼,비욘드,클렌징,클렌징,1.0,1,9,9,1.0,3,,,
5155,106004,엔젤아쿠아 퓨리파잉 클렌징워터,엔젤아쿠아 퓨리파잉 클렌징워터,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,3,,,
5156,106040,라이스밀크 마일드 딥 클렌징 티슈,라이스밀크 마일드 딥 클렌징 티슈,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,5,,,
5157,106040,라이스 밀크 마일드 딥 클렌징 티슈,라이스밀크 마일드 딥 클렌징 티슈,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,6,,,
5158,73242,라이스 밀크 클렌징 오일 리치,라이스밀크 클렌징 오일 리치,비욘드,클렌징,클렌징,1.0,1,12,12,1.0,5,,,
5159,106044,리뉴얼 에디션 피토가닉 클렌징 워터,피토가닉 클렌징 워터,비욘드,클렌징,클렌징,0.8667,1,15,9,1.0,3,,,
5160,106056,미라클 포레스트 소프트 폼클렌저,미라클 포레스트 소프트 폼 클렌저,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,4,,,
5161,106027,엔젤아쿠아 모이스처 클렌징 폼,엔젤아쿠아 모이스처 클렌징폼,비욘드,클렌징,클렌징,1.0,1,13,13,1.0,4,,,
5162,106045,피토가닉 클렌징 오일,피토가닉 클렌징 오일,비욘드,클렌징,클렌징,1.0,1,9,9,1.0,3,,,
5164,106047,피토가닉 페이셜 폼,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,1.0,1,8,8,1.0,3,,,
5166,105894,이지 필링 페이셜 스크럽,바디 리프팅 이지 필링 페이셜 스크럽,비욘드,클렌징,클렌징,0.8889,1,15,10,1.0,4,,,
5167,106046,피토가닉 클렌징 리퀴드 클렌징워터,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.8889,1,15,10,1.0,3,,,
5168,106047,피토가닉 페이셜 폼,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,1.0,1,8,8,1.0,3,,,
5169,106046,피토가닉 페이셜폼 클렌징 리퀴드 클렌징오일,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.8421,0,19,10,1.0,3,,,
5170,106004,엔젤 아쿠아 퓨리파잉 클렌징 워터,엔젤아쿠아 퓨리파잉 클렌징워터,비욘드,클렌징,클렌징,1.0,1,14,14,1.0,5,,,
5172,106047,피토가닉 페이셜폼 풍성한 거품 유기농 순한 깨끗한 저자극 간한,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,0.7692,1,26,8,1.0,3,,,
5174,106004,엔젤아쿠아 퓨리파잉 클렌징워터 노폐물제거 폼클렌징 세안제,엔젤아쿠아 퓨리파잉 클렌징워터,비욘드,클렌징,클렌징,0.8462,1,26,14,1.0,3,,,
5175,106046,피토가닉 클렌징 리퀴드 페이셜 폼 원스텝 올인원,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.8333,1,20,10,1.0,3,,,
5176,106047,피토가닉 페이셜 폼 클렌징폼 훼이셜폼 폼클렌저 펌프형,피토가닉 페이셜 폼,비욘드,클렌징,클렌징,0.7826,1,23,8,1.0,3,,,
5177,106046,피토가닉 클렌징 리퀴드 클렌징오일 원스텝 올인원,피토가닉 클렌징 리퀴드,비욘드,클렌징,클렌징,0.8254,1,21,10,1.0,3,,,
5179,53354,딥 클린 쿨링 스케일러,딥클린 쿨링 스케일러,비욘드,헤어케어,헤어케어,1.0,1,9,9,1.0,4,,,
5181,105987,딥 모이스처 샴푸 홀리데이 에디션,딥 모이스처 샴푸,비욘드,헤어케어,헤어케어,0.8333,1,14,7,1.0,3,,,
5183,106148,에코네이처 두피 딥클렌징 샴푸,에코 네이처 두피 딥클렌징 샴푸,비욘드,헤어케어,헤어케어,1.0,1,13,13,1.0,4,,,
5184,105938,데미지 리페어 샴푸,데미지 리페어 샴푸,비욘드,헤어케어,헤어케어,1.0,1,8,8,1.0,3,,,
5185,53227,딥 클린 쿨링 샴푸,딥클린 쿨링 샴푸,비욘드,헤어케어,헤어케어,1.0,1,7,7,1.0,4,,,
5186,106063,테라네이처 트리트먼트 샴푸,테라네이처 트리트먼트 샴푸,비욘드,헤어케어,헤어케어,1.0,1,12,12,1.0,3,,,
5187,74576,프래그런스 레이어링 헤어 샴푸,프래그런스 레이어링 헤어 샴푸,비욘드,헤어케어,헤어케어,1.0,1,13,13,1.0,4,,,
5188,105919,힐링포스 프로페셔널 스캘프 샴푸,힐링포스 프로페셔널 스캘프 샴푸,비욘드,헤어케어,헤어케어,1.0,1,14,14,1.0,4,,,
5190,105987,딥모이스처 샴푸 컨디셔너,딥 모이스처 샴푸,비욘드,헤어케어,헤어케어,0.8788,1,11,7,1.0,3,,,
5191,53354,딥클린 쿨링 샴푸 컨디셔너 스케일러,딥클린 쿨링 스케일러,비욘드,헤어케어,헤어케어,0.8667,0,15,9,1.0,3,,,
5192,105938,데미지 리페어 샴푸,데미지 리페어 샴푸,비욘드,헤어케어,헤어케어,1.0,1,8,8,1.0,3,,,
5194,105898,프로페셔널 디펜스 샴푸 썸머브리즈 에디션,프로페셔널 디펜스 샴푸,비욘드,헤어케어,헤어케어,0.8519,1,18,10,1.0,3,,,
5197,53227,딥클린 쿨링 샴푸,딥클린 쿨링 샴푸,비욘드,헤어케어,헤어케어,1.0,1,7,7,1.0,3,,,
5201,105938,데미지리페어 샴푸,데미지 리페어 샴푸,비욘드,헤어케어,헤어케어,1.0,1,8,8,1.0,2,,,
5202,106296,아르간 테라피 왁스 헤어미스트 헤어에센스 헤어오일 컨디셔너,아르간 테라피 컨디셔너,비욘드,헤어케어,헤어케어,0.6103,0,26,10,1.0,3,,,
5203,106079,힐링포스 스캘프 클리닉 샴푸 컨디셔너 세럼 엑스폴리에이터,힐링포스 스캘프 클리닉 엑스폴리에이터,비욘드,헤어케어,헤어케어,0.8933,0,25,17,1.0,4,,,
5205,105920,아르간 테라피 시그니처 오일,아르간 테라피 시그니처 오일,비욘드,헤어케어,헤어케어,1.0,1,12,12,1.0,4,,,
5209,93865,아르간 테라피모이스처 에센스,아르간 테라피 모이스처 에센스,비욘드,헤어케어,헤어케어,1.0,1,13,13,1.0,3,,,
5211,106051,데미지리페어 컨디셔너,데미지 리페어 컨디셔너,비욘드,헤어케어,헤어케어,1.0,1,10,10,1.0,2,,,
5214,106266,아르간 테라피 헤어 미스트,아르간 테라피 헤어 미스트,비욘드,헤어케어,헤어케어,1.0,1,11,11,1.0,4,,,
5215,53354,딥클린 쿨링 스케일러,딥클린 쿨링 스케일러,비욘드,헤어케어,헤어케어,1.0,1,9,9,1.0,3,,,
5217,53355,딥클린 쿨링 컨디셔너,딥클린 쿨링 컨디셔너,비욘드,헤어케어,헤어케어,1.0,1,9,9,1.0,3,,,
5218,105968,더 트리 포맨 프레쉬 토너 지성,더트리 포맨 프레쉬 토너,비욘드,남성화장품,남성화장품,0.9444,1,12,10,1.0,4,,,
5220,106024,더트리 포맨 모이스처 토너 에멀젼,더트리 포맨 모이스처 에멀젼,비욘드,남성화장품,남성화장품,0.9524,0,14,12,1.0,4,,,
5221,105973,더트리 포맨 프레쉬 에멀젼 토너,더트리 포맨 프레쉬 에멀젼,비욘드,남성화장품,남성화장품,0.9487,1,13,11,1.0,4,,,
5222,105962,옴므 피트니스 에멀전,옴므 피트니스 에멀전,비욘드,남성화장품,남성화장품,1.0,1,9,9,1.0,3,,,
5223,93974,더트리 포맨 프레쉬 올인원 에센스,더트리 포맨 프레쉬 에센스,비욘드,남성화장품,남성화장품,0.9286,0,14,11,1.0,4,,,
5224,106000,옴므 밸런스 에멀전,옴므 밸런스 에멀전,비욘드,남성화장품,남성화장품,1.0,1,8,8,1.0,3,,,
5225,106090,옴므 젠틀 페이셜폼,옴므 젠틀 페이셜 폼,비욘드,남성화장품,남성화장품,1.0,1,8,8,1.0,3,,,
5226,106118,옴므 밸런스 토너,옴므 밸런스 토너,비욘드,남성화장품,남성화장품,1.0,1,7,7,1.0,3,,,
5227,93985,더트리 포맨 데일리 에센스,더트리 포맨 데일리 에센스,비욘드,남성화장품,남성화장품,1.0,1,11,11,1.0,4,,,
5228,105981,더트리 포맨 모이스처 크림,더트리 포맨 모이스처크림,비욘드,남성화장품,남성화장품,1.0,1,11,11,1.0,4,,,
5229,106083,옴므 피트니스 토너,옴므 피트니스 토너,비욘드,남성화장품,남성화장품,1.0,1,8,8,1.0,3,,,
5230,105962,옴므 피트니스 토너 에멀전,옴므 피트니스 에멀전,비욘드,남성화장품,남성화장품,0.9394,0,11,9,1.0,3,,,
5231,106024,더트리 포맨 모이스처 에멀젼,더트리 포맨 모이스처 에멀젼,비욘드,남성화장품,남성화장품,1.0,1,12,12,1.0,4,,,
5232,106053,더트리 포맨 파워업 선쉴드,더 트리 포맨 파워업 선쉴드 spf50+ pa++++,비욘드,남성화장품,남성화장품,0.8261,1,23,11,1.0,4,,,
5233,105980,앰플 가득한 마스크,앰플 가득한 마스크 콜라겐,비욘드,마스크/팩,마스크/팩,0.9091,1,11,8,1.0,3,,,
5234,105934,허브 가득한 마스크,허브 가득한 마스크 연꽃,비욘드,마스크/팩,마스크/팩,0.9333,1,10,8,1.0,3,,,
5235,106054,미라클 포레스트 컨센트레이트 마스크,미라클 포레스트 컨센트레이트 마스크,비욘드,마스크/팩,마스크/팩,1.0,1,16,16,1.0,4,,,
5236,106029,앰플 가득한 마스크 세라마이드,앰플 가득한 마스크 세라마이드,비욘드,마스크/팩,마스크/팩,1.0,1,13,13,1.0,4,,,
5237,105940,허브 가득한 마스크 블랙티,허브 가득한 마스크 블랙티,비욘드,마스크/팩,마스크/팩,1.0,1,11,11,1.0,4,,,
5238,105934,허브 가득한 마스크 연꽃,허브 가득한 마스크 연꽃,비욘드,마스크/팩,마스크/팩,1.0,1,10,10,1.0,4,,,
5239,105954,허브 가득한 마스크 히비스커스,허브 가득한 마스크 히비스커스,비욘드,마스크/팩,마스크/팩,1.0,1,13,13,1.0,4,,,
5241,105963,에코디펜스 퍼펙트 워터프루프 선,에코 디펜스 퍼펙트 워터프루프 선 spf50+ pa+++,비욘드,선케어,선케어,0.8533,1,25,14,1.0,4,,,
5242,106081,에코 데일리 디펜스 멀티 선스틱,에코 데일리 디펜스 멀티 선스틱 spf50+ pa+++,비욘드,선케어,선케어,0.8472,1,24,13,1.0,5,,,
5245,105939,미라클 포레스트 마일드 선베이스 spf50+ pa+++,미라클 포레스트 마일드 선베이스 spf50+ pa+++,비욘드,선케어,선케어,1.0,1,25,25,1.0,6,,,
5246,105963,에코디펜스 퍼펙트 워터프루프 선 spf50+ pa+++,에코 디펜스 퍼펙트 워터프루프 선 spf50+ pa+++,비욘드,선케어,선케어,1.0,1,25,25,1.0,6,,,
5247,106354,타임리스 셀리뉴 비비 spf28,타임리스 셀리뉴 비비 pa++ spf28,비욘드,베이스메이크업,베이스메이크업,0.9021,0,18,14,1.0,4,,,
5249,106226,엔젤 아쿠아 수분 크림,엔젤 아쿠아 수분 크림,비욘드,베이스메이크업,베이스메이크업,1.0,1,9,9,1.0,4,,,
5250,106013,립 스무더 밤 글로우 피치앤바닐라,립 스무더 밤 피치앤바닐라,비욘드,립메이크업,립메이크업,0.9286,0,14,11,1.0,4,,,
5251,73380,알파인 베리 워터리 크림,알파인 베리 워터리 크림,프리메라,크림,크림,1.0,1,10,10,1.0,4,,,
5252,73375,오가니언스 워터,오가니언스 워터,프리메라,스킨/토너,스킨/토너,1.0,1,7,7,1.0,2,,,
5253,73380,알파인 베리 워터리 크림,알파인 베리 워터리 크림,프리메라,크림,크림,1.0,1,10,10,1.0,4,,,
5254,73389,슈퍼 블랙 씨드 콜드 드랍 세럼,슈퍼 블랙 씨드 콜드 드랍 세럼,프리메라,에센스,에센스,1.0,1,12,12,1.0,6,,,
5255,73377,와일드 씨드 퍼밍 아이 크림,와일드 씨드 퍼밍 아이 크림,프리메라,크림,크림,1.0,1,11,11,1.0,5,,,
5256,73426,미라클 씨드 에센스 러브디어스 에디션,미라클 씨드 에센스,프리메라,에센스,에센스,0.8333,1,16,8,1.0,3,,,
5259,73426,미라클 씨드 에센스,미라클 씨드 에센스,프리메라,에센스,에센스,1.0,1,8,8,1.0,3,,,
5261,73393,와일드 피치 포어 워터,와일드 피치 포어 워터,프리메라,스킨/토너,스킨/토너,1.0,1,9,9,1.0,4,,,
5262,73386,리페어빈 시카 에센스,리페어빈 시카 에센스,프리메라,에센스,에센스,1.0,1,9,9,1.0,3,,,
5263,73400,와일드 피치 포어 에멀젼 지성,와일드 피치 포어 에멀젼,프리메라,로션,로션,0.9444,1,12,10,1.0,4,,,
5264,73383,와일드 씨드 퍼밍 세럼,와일드 씨드 퍼밍 세럼,프리메라,에센스,에센스,1.0,1,9,9,1.0,4,,,
5265,73378,알파인 베리 워터리 토너,알파인 베리 워터리 토너,프리메라,스킨/토너,스킨/토너,1.0,1,10,10,1.0,4,,,
5266,73416,슈퍼 블랙 씨드 콜드 드랍 크림,슈퍼 블랙씨드 콜드 드랍 크림,프리메라,크림,크림,1.0,1,12,12,1.0,6,,,
5267,73380,알파인 베리 워터리 크림,알파인 베리 워터리 크림,프리메라,크림,크림,1.0,1,10,10,1.0,4,,,
5268,73414,와일드 씨드 퍼밍 워터,와일드 씨드 퍼밍 워터,프리메라,스킨/토너,스킨/토너,1.0,1,9,9,1.0,4,,,
5269,73380,알파인 베리 워터리 크림 리미티드 에디션,알파인 베리 워터리 크림,프리메라,크림,크림,0.8627,1,17,10,1.0,4,,,
5270,73426,미라클 씨드 에센스,미라클 씨드 에센스,프리메라,에센스,에센스,1.0,1,8,8,1.0,3,,,
5271,73401,리페어빈 시카 크림,리페어빈 시카 크림,프리메라,크림,크림,1.0,1,8,8,1.0,3,,,
5273,73437,오가니언스 아이 크림,오가니언스 아이크림,프리메라,크림,크림,1.0,1,9,9,1.0,3,,,
5274,73446,오가니언스 세럼,오가니언스 세럼,프리메라,에센스,에센스,1.0,1,7,7,1.0,2,,,
5275,73405,와일드 씨드 퍼밍 크림,와일드 씨드 퍼밍 크림,프리메라,크림,크림,1.0,1,9,9,1.0,4,,,
5276,73459,알파인 베리 워터리 컴포팅 스킨 미스트,알파인 베리 워터리 컴포팅 스킨 미스트,프리메라,스킨/토너,스킨/토너,1.0,1,16,16,1.0,6,,,
5277,73388,알파인 베리 인텐시브 워터리 크림,알파인 베리 워터리 인텐시브 크림,프리메라,크림,크림,0.9286,0,14,14,1.0,5,,,
5278,73426,미라클 씨드 에센스,미라클 씨드 에센스,프리메라,에센스,에센스,1.0,1,8,8,1.0,3,,,
5279,73453,와일드 피치 스팟 트리트먼트,와일드 피치 스팟 트리트먼트,프리메라,에센스,에센스,1.0,1,12,12,1.0,4,,,
5280,73418,프라임 리커버리 더블 캡슐 세럼,프라임 리커버리 더블 캡슐 세럼,프리메라,에센스,에센스,1.0,1,13,13,1.0,5,,,
5281,73446,오가니언스 큐어 세럼,오가니언스 세럼,프리메라,에센스,에센스,0.9259,0,9,7,1.0,2,,,
5282,73380,알파인 베리 워터리 크림,알파인 베리 워터리 크림,프리메라,크림,크림,1.0,1,10,10,1.0,4,,,
5283,73399,알파인 베리 워터리 오일프리 젤 크림,알파인 베리 워터리 오일 프리 젤 크림,프리메라,크림,크림,1.0,1,15,15,1.0,6,,,
5284,73463,퓨어 브라이트닝 에센스,퓨어 브라이트닝 에센스,프리메라,에센스,에센스,1.0,1,10,10,1.0,3,,,
5285,73528,오가니언스 큐어 아이 크림,오가니언스 큐어 아이 크림,프리메라,크림,크림,1.0,1,11,11,1.0,4,,,
5286,73386,리페어빈 시카 에센스 리미티드 에디션,리페어빈 시카 에센스,프리메라,에센스,에센스,0.8542,1,16,9,1.0,3,,,
5287,73426,미라클 씨드 에센스,미라클 씨드 에센스,프리메라,에센스,에센스,1.0,1,8,8,1.0,3,,,
5288,73398,슈퍼 스프라우트 세럼,슈퍼 스프라우트 세럼,프리메라,에센스,에센스,1.0,1,9,9,1.0,3,,,
5289,73454,슈퍼 스프라우트 크림,슈퍼 스프라우트 크림,프리메라,크림,크림,1.0,1,9,9,1.0,3,,,
5290,73449,퓨어 브라이트닝 크림,퓨어 브라이트닝 크림,프리메라,크림,크림,1.0,1,9,9,1.0,3,,,
5291,73399,알파인 베리 워터리 크림 인텐시브 오일 프리 젤,알파인 베리 워터리 오일 프리 젤 크림,프리메라,크림,크림,0.8632,0,19,15,1.0,7,,,
5292,73389,슈퍼 블랙 씨드 콜드 드랍 세럼 크림 속결케어 저자극,슈퍼 블랙 씨드 콜드 드랍 세럼,프리메라,에센스,에센스,0.8571,1,21,12,1.0,6,,,
5293,73381,알파인 베리 워터리 수딩 젤 크림 마스크시트,알파인 베리 워터리 수딩 젤크림,프리메라,크림,크림,0.9074,1,18,13,1.0,5,,,
5294,73380,알파인 베리 워터리 크림,알파인 베리 워터리 크림,프리메라,크림,크림,1.0,1,10,10,1.0,4,,,
